,shape,slice_file_name
3225,"(40, 173, 2)",74810-9-0-27.wav
3226,"(40, 173, 2)",72015-2-0-5.wav
3227,"(40, 173, 2)",62837-7-1-73.wav
3228,"(40, 173, 2)",47019-2-0-73.wav
3229,"(40, 173, 2)",180156-1-6-0.wav
3230,"(40, 173, 2)",42953-9-0-50.wav
3231,"(40, 173, 2)",34952-8-0-3.wav
3232,"(40, 173, 2)",203929-7-4-11.wav
3233,"(40, 173, 2)",105289-8-0-1.wav
3234,"(40, 173, 2)",171305-7-9-0.wav
3235,"(40, 173, 2)",96920-9-0-0.wav
3236,"(40, 173, 2)",165192-9-0-5.wav
3237,"(40, 173, 2)",24347-8-0-23.wav
3238,"(40, 173, 2)",185709-0-0-5.wav
3239,"(40, 173, 2)",153261-0-0-3.wav
3240,"(40, 173, 2)",159439-2-0-29.wav
3241,"(40, 173, 2)",123688-8-1-0.wav
3242,"(40, 173, 2)",103074-7-1-0.wav
3243,"(40, 173, 2)",103258-5-0-3.wav
3244,"(40, 173, 2)",58005-4-0-68.wav
3245,"(40, 173, 2)",54976-4-1-0.wav
3246,"(40, 173, 2)",180126-4-1-0.wav
3247,"(40, 173, 2)",74677-0-0-58.wav
3248,"(40, 173, 2)",155241-9-0-8.wav
3249,"(40, 173, 2)",156634-5-2-0.wav
3250,"(40, 173, 2)",90013-7-0-3.wav
3251,"(40, 173, 2)",55020-4-0-11.wav
3252,"(40, 173, 2)",121286-0-0-2.wav
3253,"(40, 173, 2)",105029-7-3-7.wav
3254,"(40, 173, 2)",177729-0-0-50.wav
3255,"(40, 173, 2)",128160-5-0-10.wav
3256,"(40, 173, 2)",62837-7-0-22.wav
3257,"(40, 173, 2)",155127-9-1-2.wav
3258,"(40, 173, 2)",30204-0-0-13.wav
3259,"(40, 173, 2)",148463-7-3-1.wav
3260,"(40, 173, 2)",74458-9-1-5.wav
3261,"(40, 173, 2)",158608-8-0-4.wav
3262,"(40, 173, 2)",29721-4-0-1.wav
3263,"(40, 173, 2)",90013-7-0-4.wav
3264,"(40, 173, 2)",28808-1-0-9.wav
3265,"(40, 173, 2)",29722-4-0-4.wav
3266,"(40, 173, 2)",14386-9-0-2.wav
3267,"(40, 173, 2)",44325-9-0-67.wav
3268,"(40, 173, 2)",189023-0-0-6.wav
3269,"(40, 173, 2)",74364-8-1-1.wav
3270,"(40, 173, 2)",73277-9-0-28.wav
3271,"(40, 173, 2)",171305-7-6-0.wav
3272,"(40, 173, 2)",30206-7-0-33.wav
3273,"(40, 173, 2)",72259-1-0-2.wav
3274,"(40, 173, 2)",54898-8-0-2.wav
3275,"(40, 173, 2)",146845-0-0-31.wav
3276,"(40, 173, 2)",77774-4-1-1.wav
3277,"(40, 173, 2)",193698-2-0-140.wav
3278,"(40, 173, 2)",106015-5-0-10.wav
3279,"(40, 173, 2)",117181-8-0-4.wav
3280,"(40, 173, 2)",170564-2-0-0.wav
3281,"(40, 173, 2)",81788-2-0-51.wav
3282,"(40, 173, 2)",159752-8-0-0.wav
3283,"(40, 173, 2)",159753-8-0-3.wav
3284,"(40, 173, 2)",54823-3-0-0.wav
3285,"(40, 173, 2)",109233-3-0-3.wav
3286,"(40, 173, 2)",102857-5-0-0.wav
3287,"(40, 173, 2)",204240-0-0-7.wav
3288,"(40, 173, 2)",31884-7-0-3.wav
3289,"(40, 173, 2)",39884-5-0-4.wav
3290,"(40, 173, 2)",196085-2-0-2.wav
3291,"(40, 173, 2)",103258-5-0-17.wav
3292,"(40, 173, 2)",17578-5-0-6.wav
3293,"(40, 173, 2)",49809-3-0-0.wav
3294,"(40, 173, 2)",175915-3-0-0.wav
3295,"(40, 173, 2)",54067-2-0-60.wav
3296,"(40, 173, 2)",195969-0-0-2.wav
3297,"(40, 173, 2)",56385-0-0-1.wav
3298,"(40, 173, 2)",72829-3-0-1.wav
3299,"(40, 173, 2)",184805-0-0-51.wav
3300,"(40, 173, 2)",83191-9-0-4.wav
3301,"(40, 173, 2)",167701-4-0-0.wav
3302,"(40, 173, 2)",24347-8-0-44.wav
3303,"(40, 173, 2)",20015-3-0-19.wav
3304,"(40, 173, 2)",74850-9-0-5.wav
3305,"(40, 173, 2)",159738-8-0-3.wav
3306,"(40, 173, 2)",165192-9-0-146.wav
3307,"(40, 173, 2)",180937-4-0-19.wav
3308,"(40, 173, 2)",191449-6-0-0.wav
3309,"(40, 173, 2)",124389-8-1-2.wav
3310,"(40, 173, 2)",160009-2-0-5.wav
3311,"(40, 173, 2)",165774-7-7-0.wav
3312,"(40, 173, 2)",161129-4-0-2.wav
3313,"(40, 173, 2)",62567-5-0-8.wav
3314,"(40, 173, 2)",44110-3-1-0.wav
3315,"(40, 173, 2)",148632-8-0-2.wav
3316,"(40, 173, 2)",196081-2-0-0.wav
3317,"(40, 173, 2)",71309-1-0-8.wav
3318,"(40, 173, 2)",54976-4-1-2.wav
3319,"(40, 173, 2)",155238-2-0-75.wav
3320,"(40, 173, 2)",169261-6-0-0.wav
3321,"(40, 173, 2)",169098-7-0-7.wav
3322,"(40, 173, 2)",176787-5-0-22.wav
3323,"(40, 173, 2)",72538-3-0-4.wav
3324,"(40, 173, 2)",62566-5-1-1.wav
3325,"(40, 173, 2)",24347-8-0-32.wav
3326,"(40, 173, 2)",27070-2-0-2.wav
3327,"(40, 173, 2)",176638-5-0-2.wav
3328,"(40, 173, 2)",131918-7-0-0.wav
3329,"(40, 173, 2)",149177-6-0-0.wav
3330,"(40, 173, 2)",29937-3-0-14.wav
3331,"(40, 173, 2)",24074-1-0-13.wav
3332,"(40, 173, 2)",89099-4-0-2.wav
3333,"(40, 173, 2)",76085-4-0-37.wav
3334,"(40, 173, 2)",161129-4-0-10.wav
3335,"(40, 173, 2)",175915-3-0-3.wav
3336,"(40, 173, 2)",17578-5-0-30.wav
3337,"(40, 173, 2)",66324-9-0-54.wav
3338,"(40, 173, 2)",74965-4-1-2.wav
3339,"(40, 173, 2)",165529-2-0-70.wav
3340,"(40, 173, 2)",171305-7-2-0.wav
3341,"(40, 173, 2)",177537-7-0-4.wav
3342,"(40, 173, 2)",102857-5-0-3.wav
3343,"(40, 173, 2)",195451-5-0-20.wav
3344,"(40, 173, 2)",84359-2-0-2.wav
3345,"(40, 173, 2)",77751-4-9-1.wav
3346,"(40, 173, 2)",122199-3-1-3.wav
3347,"(40, 173, 2)",138031-2-0-2.wav
3348,"(40, 173, 2)",178260-7-1-2.wav
3349,"(40, 173, 2)",42117-8-0-5.wav
3350,"(40, 173, 2)",190893-2-0-28.wav
3351,"(40, 173, 2)",7389-1-4-3.wav
3352,"(40, 173, 2)",157649-3-2-0.wav
3353,"(40, 173, 2)",160016-2-0-25.wav
3354,"(40, 173, 2)",176787-5-0-1.wav
3355,"(40, 173, 2)",94632-5-0-14.wav
3356,"(40, 173, 2)",29721-4-0-9.wav
3357,"(40, 173, 2)",104625-4-0-52.wav
3358,"(40, 173, 2)",152908-5-0-13.wav
3359,"(40, 173, 2)",74965-4-1-0.wav
3360,"(40, 173, 2)",54086-1-2-0.wav
3361,"(40, 173, 2)",30204-0-0-4.wav
3362,"(40, 173, 2)",34708-6-3-0.wav
3363,"(40, 173, 2)",28284-3-0-1.wav
3364,"(40, 173, 2)",159706-6-0-0.wav
3365,"(40, 173, 2)",193394-3-0-11.wav
3366,"(40, 173, 2)",189988-0-0-5.wav
3367,"(40, 173, 2)",148841-6-2-0.wav
3368,"(40, 173, 2)",171478-9-0-28.wav
3369,"(40, 173, 2)",168037-4-5-0.wav
3370,"(40, 173, 2)",60935-2-0-15.wav
3371,"(40, 173, 2)",109233-3-0-6.wav
3372,"(40, 173, 2)",125520-1-2-0.wav
3373,"(40, 173, 2)",72015-2-0-2.wav
3374,"(40, 173, 2)",136399-6-6-0.wav
3375,"(40, 173, 2)",176787-5-0-25.wav
3376,"(40, 173, 2)",50661-5-0-4.wav
3377,"(40, 173, 2)",196085-2-0-1.wav
3378,"(40, 173, 2)",165039-7-4-0.wav
3379,"(40, 173, 2)",203128-3-6-0.wav
3380,"(40, 173, 2)",31323-3-0-2.wav
3381,"(40, 173, 2)",144007-5-0-14.wav
3382,"(40, 173, 2)",146690-0-0-100.wav
3383,"(40, 173, 2)",129750-2-0-48.wav
3384,"(40, 173, 2)",59594-4-0-1.wav
3385,"(40, 173, 2)",180937-4-1-30.wav
3386,"(40, 173, 2)",128465-1-0-1.wav
3387,"(40, 173, 2)",156869-8-0-0.wav
3388,"(40, 173, 2)",56385-0-0-0.wav
3389,"(40, 173, 2)",189023-0-0-7.wav
3390,"(40, 173, 2)",125678-7-4-1.wav
3391,"(40, 173, 2)",54898-8-0-1.wav
3392,"(40, 173, 2)",121285-0-0-2.wav
3393,"(40, 173, 2)",105029-7-1-13.wav
3394,"(40, 173, 2)",131428-9-1-9.wav
3395,"(40, 173, 2)",104998-7-16-7.wav
3396,"(40, 173, 2)",17480-2-0-24.wav
3397,"(40, 173, 2)",157940-9-0-6.wav
3398,"(40, 173, 2)",192123-2-0-18.wav
3399,"(40, 173, 2)",74965-4-0-1.wav
3400,"(40, 173, 2)",74677-0-0-130.wav
3401,"(40, 173, 2)",177537-7-0-17.wav
3402,"(40, 173, 2)",62567-5-0-2.wav
3403,"(40, 173, 2)",30206-7-0-9.wav
3404,"(40, 173, 2)",167702-4-5-0.wav
3405,"(40, 173, 2)",177742-0-0-73.wav
3406,"(40, 173, 2)",115243-9-0-81.wav
3407,"(40, 173, 2)",77766-9-0-4.wav
3408,"(40, 173, 2)",66601-8-0-4.wav
3409,"(40, 173, 2)",167701-4-5-0.wav
3410,"(40, 173, 2)",147491-9-0-0.wav
3411,"(40, 173, 2)",159744-8-0-12.wav
3412,"(40, 173, 2)",24728-7-1-0.wav
3413,"(40, 173, 2)",72259-1-0-3.wav
3414,"(40, 173, 2)",182800-2-2-1.wav
3415,"(40, 173, 2)",31884-7-1-1.wav
3416,"(40, 173, 2)",139665-9-0-25.wav
3417,"(40, 173, 2)",146690-0-0-140.wav
3418,"(40, 173, 2)",133090-2-0-20.wav
3419,"(40, 173, 2)",177742-0-0-102.wav
3420,"(40, 173, 2)",177592-5-0-6.wav
3421,"(40, 173, 2)",103074-7-4-2.wav
3422,"(40, 173, 2)",72579-3-0-0.wav
3423,"(40, 173, 2)",60608-9-0-5.wav
3424,"(40, 173, 2)",103076-3-0-0.wav
3425,"(40, 173, 2)",103074-7-1-3.wav
3426,"(40, 173, 2)",111671-8-0-4.wav
3427,"(40, 173, 2)",62566-5-0-0.wav
3428,"(40, 173, 2)",190894-2-0-7.wav
3429,"(40, 173, 2)",201988-5-0-16.wav
3430,"(40, 173, 2)",188823-7-1-2.wav
3431,"(40, 173, 2)",191431-9-0-26.wav
3432,"(40, 173, 2)",55728-9-0-28.wav
3433,"(40, 173, 2)",144068-5-0-17.wav
3434,"(40, 173, 2)",66000-9-0-0.wav
3435,"(40, 173, 2)",71086-4-1-0.wav
3436,"(40, 173, 2)",24347-8-0-54.wav
3437,"(40, 173, 2)",157866-8-0-7.wav
3438,"(40, 173, 2)",32417-1-0-0.wav
3439,"(40, 173, 2)",55020-4-0-7.wav
3440,"(40, 173, 2)",127443-4-0-0.wav
3441,"(40, 173, 2)",41372-3-0-36.wav
3442,"(40, 173, 2)",176631-1-0-0.wav
3443,"(40, 173, 2)",164194-2-0-10.wav
3444,"(40, 173, 2)",181624-4-9-0.wav
3445,"(40, 173, 2)",179096-3-0-10.wav
3446,"(40, 173, 2)",61791-9-1-42.wav
3447,"(40, 173, 2)",158607-3-1-0.wav
3448,"(40, 173, 2)",149370-9-0-19.wav
3449,"(40, 173, 2)",119809-7-0-6.wav
3450,"(40, 173, 2)",66587-3-0-0.wav
3451,"(40, 173, 2)",180126-4-1-2.wav
3452,"(40, 173, 2)",66623-4-0-1.wav
3453,"(40, 173, 2)",37869-3-1-0.wav
3454,"(40, 173, 2)",128152-9-0-49.wav
3455,"(40, 173, 2)",90013-7-1-3.wav
3456,"(40, 173, 2)",180937-7-3-30.wav
3457,"(40, 173, 2)",137969-2-0-37.wav
3458,"(40, 173, 2)",204526-2-0-153.wav
3459,"(40, 173, 2)",165039-7-11-0.wav
3460,"(40, 173, 2)",159747-8-0-5.wav
3461,"(40, 173, 2)",106015-5-0-20.wav
3462,"(40, 173, 2)",162318-2-0-38.wav
3463,"(40, 173, 2)",182103-9-0-8.wav
3464,"(40, 173, 2)",151149-2-0-54.wav
3465,"(40, 173, 2)",84249-9-0-3.wav
3466,"(40, 173, 2)",78360-4-0-1.wav
3467,"(40, 173, 2)",54383-0-0-3.wav
3468,"(40, 173, 2)",74922-4-0-2.wav
3469,"(40, 173, 2)",111671-8-0-9.wav
3470,"(40, 173, 2)",39856-5-0-15.wav
3471,"(40, 173, 2)",115241-9-0-9.wav
3472,"(40, 173, 2)",113203-5-0-5.wav
3473,"(40, 173, 2)",85249-2-0-29.wav
3474,"(40, 173, 2)",103199-4-2-7.wav
3475,"(40, 173, 2)",196085-2-0-4.wav
3476,"(40, 173, 2)",197243-3-0-0.wav
3477,"(40, 173, 2)",99192-4-0-28.wav
3478,"(40, 173, 2)",66622-4-0-5.wav
3479,"(40, 173, 2)",22601-8-0-53.wav
3480,"(40, 173, 2)",103258-5-0-12.wav
3481,"(40, 173, 2)",121888-3-0-0.wav
3482,"(40, 173, 2)",97331-2-0-13.wav
3483,"(40, 173, 2)",154758-5-0-20.wav
3484,"(40, 173, 2)",66000-9-0-2.wav
3485,"(40, 173, 2)",199769-1-0-18.wav
3486,"(40, 173, 2)",177592-5-0-10.wav
3487,"(40, 173, 2)",171388-9-0-225.wav
3488,"(40, 173, 2)",24364-4-0-11.wav
3489,"(40, 173, 2)",159742-8-0-14.wav
3490,"(40, 173, 2)",50885-3-0-5.wav
3491,"(40, 173, 2)",132016-9-0-11.wav
3492,"(40, 173, 2)",155314-3-0-2.wav
3493,"(40, 173, 2)",125678-7-0-8.wav
3494,"(40, 173, 2)",46669-4-0-54.wav
3495,"(40, 173, 2)",71177-8-1-1.wav
3496,"(40, 173, 2)",127443-4-0-4.wav
3497,"(40, 173, 2)",177537-7-1-2.wav
3498,"(40, 173, 2)",184805-0-0-77.wav
3499,"(40, 173, 2)",162134-7-15-3.wav
3500,"(40, 173, 2)",164194-2-0-18.wav
3501,"(40, 173, 2)",119455-5-0-3.wav
3502,"(40, 173, 2)",167464-0-0-18.wav
3503,"(40, 173, 2)",36263-9-0-17.wav
3504,"(40, 173, 2)",76086-4-0-14.wav
3505,"(40, 173, 2)",155283-1-1-0.wav
3506,"(40, 173, 2)",15544-5-0-8.wav
3507,"(40, 173, 2)",176787-5-0-8.wav
3508,"(40, 173, 2)",49809-3-4-0.wav
3509,"(40, 173, 2)",180132-4-0-0.wav
3510,"(40, 173, 2)",164312-3-1-0.wav
3511,"(40, 173, 2)",152908-5-0-5.wav
3512,"(40, 173, 2)",27216-3-0-21.wav
3513,"(40, 173, 2)",119809-7-0-2.wav
3514,"(40, 173, 2)",66587-3-1-0.wav
3515,"(40, 173, 2)",104998-7-7-4.wav
3516,"(40, 173, 2)",204408-2-0-36.wav
3517,"(40, 173, 2)",17853-5-0-9.wav
3518,"(40, 173, 2)",190894-2-0-4.wav
3519,"(40, 173, 2)",159754-8-4-0.wav
3520,"(40, 173, 2)",94182-9-0-20.wav
3521,"(40, 173, 2)",60935-2-0-9.wav
3522,"(40, 173, 2)",71439-1-2-0.wav
3523,"(40, 173, 2)",103074-7-3-1.wav
3524,"(40, 173, 2)",172593-2-0-29.wav
3525,"(40, 173, 2)",54823-3-1-0.wav
3526,"(40, 173, 2)",17592-5-1-1.wav
3527,"(40, 173, 2)",162134-7-9-1.wav
3528,"(40, 173, 2)",42955-9-0-12.wav
3529,"(40, 173, 2)",115242-9-0-44.wav
3530,"(40, 173, 2)",102871-8-0-1.wav
3531,"(40, 173, 2)",24347-8-0-10.wav
3532,"(40, 173, 2)",145609-6-1-0.wav
3533,"(40, 173, 2)",115418-9-0-20.wav
3534,"(40, 173, 2)",166931-4-1-5.wav
3535,"(40, 173, 2)",58857-2-0-16.wav
3536,"(40, 173, 2)",157868-8-0-23.wav
3537,"(40, 173, 2)",13577-3-0-2.wav
3538,"(40, 173, 2)",73623-7-6-0.wav
3539,"(40, 173, 2)",189982-0-0-13.wav
3540,"(40, 173, 2)",24347-8-0-28.wav
3541,"(40, 173, 2)",54086-1-0-0.wav
3542,"(40, 173, 2)",93567-8-0-10.wav
3543,"(40, 173, 2)",105319-3-0-22.wav
3544,"(40, 173, 2)",123685-5-0-5.wav
3545,"(40, 173, 2)",78360-4-0-2.wav
3546,"(40, 173, 2)",101729-0-0-21.wav
3547,"(40, 173, 2)",170022-0-0-1.wav
3548,"(40, 173, 2)",125678-7-3-6.wav
3549,"(40, 173, 2)",42097-7-0-2.wav
3550,"(40, 173, 2)",107357-8-1-6.wav
3551,"(40, 173, 2)",178260-7-4-0.wav
3552,"(40, 173, 2)",7389-1-0-3.wav
3553,"(40, 173, 2)",207211-2-0-11.wav
3554,"(40, 173, 2)",133797-6-0-0.wav
3555,"(40, 173, 2)",203913-8-0-12.wav
3556,"(40, 173, 2)",63724-0-0-3.wav
3557,"(40, 173, 2)",47019-2-0-65.wav
3558,"(40, 173, 2)",164194-2-0-26.wav
3559,"(40, 173, 2)",6988-5-0-2.wav
3560,"(40, 173, 2)",130961-4-4-0.wav
3561,"(40, 173, 2)",74507-0-0-5.wav
3562,"(40, 173, 2)",131918-7-0-8.wav
3563,"(40, 173, 2)",81788-2-0-12.wav
3564,"(40, 173, 2)",164053-8-0-0.wav
3565,"(40, 173, 2)",159751-8-0-4.wav
3566,"(40, 173, 2)",155313-3-0-0.wav
3567,"(40, 173, 2)",119455-5-0-4.wav
3568,"(40, 173, 2)",146709-0-0-26.wav
3569,"(40, 173, 2)",187356-1-2-0.wav
3570,"(40, 173, 2)",34871-3-11-0.wav
3571,"(40, 173, 2)",178521-2-0-2.wav
3572,"(40, 173, 2)",35629-3-2-0.wav
3573,"(40, 173, 2)",144068-5-4-5.wav
3574,"(40, 173, 2)",159744-8-0-2.wav
3575,"(40, 173, 2)",107653-9-0-5.wav
3576,"(40, 173, 2)",121286-0-0-8.wav
3577,"(40, 173, 2)",54383-0-0-6.wav
3578,"(40, 173, 2)",202516-0-0-9.wav
3579,"(40, 173, 2)",57553-3-2-0.wav
3580,"(40, 173, 2)",162318-2-0-39.wav
3581,"(40, 173, 2)",178099-9-0-6.wav
3582,"(40, 173, 2)",98681-9-0-7.wav
3583,"(40, 173, 2)",157866-8-0-25.wav
3584,"(40, 173, 2)",135544-6-2-0.wav
3585,"(40, 173, 2)",184805-0-0-47.wav
3586,"(40, 173, 2)",62567-5-0-7.wav
3587,"(40, 173, 2)",177592-5-0-2.wav
3588,"(40, 173, 2)",101729-0-0-39.wav
3589,"(40, 173, 2)",165774-7-6-0.wav
3590,"(40, 173, 2)",146690-0-0-47.wav
3591,"(40, 173, 2)",91396-8-0-3.wav
3592,"(40, 173, 2)",105088-3-0-19.wav
3593,"(40, 173, 2)",151977-0-0-1.wav
3594,"(40, 173, 2)",116484-3-0-16.wav
3595,"(40, 173, 2)",72724-3-2-8.wav
3596,"(40, 173, 2)",77751-4-2-0.wav
3597,"(40, 173, 2)",35548-9-0-23.wav
3598,"(40, 173, 2)",118101-3-0-3.wav
3599,"(40, 173, 2)",52633-3-0-1.wav
3600,"(40, 173, 2)",30206-7-0-19.wav
3601,"(40, 173, 2)",16860-9-0-30.wav
3602,"(40, 173, 2)",177537-7-0-1.wav
3603,"(40, 173, 2)",94636-8-0-20.wav
3604,"(40, 173, 2)",71309-1-0-0.wav
3605,"(40, 173, 2)",65745-3-0-61.wav
3606,"(40, 173, 2)",62837-7-0-28.wav
3607,"(40, 173, 2)",200460-6-2-0.wav
3608,"(40, 173, 2)",115411-3-3-0.wav
3609,"(40, 173, 2)",159752-8-0-1.wav
3610,"(40, 173, 2)",17973-2-0-21.wav
3611,"(40, 173, 2)",98859-7-2-1.wav
3612,"(40, 173, 2)",85569-0-0-7.wav
3613,"(40, 173, 2)",204240-0-0-25.wav
3614,"(40, 173, 2)",125520-1-1-0.wav
3615,"(40, 173, 2)",28808-1-0-5.wav
3616,"(40, 173, 2)",60608-9-0-2.wav
3617,"(40, 173, 2)",39856-5-0-12.wav
3618,"(40, 173, 2)",166101-5-3-0.wav
3619,"(40, 173, 2)",181624-4-1-0.wav
3620,"(40, 173, 2)",101729-0-0-40.wav
3621,"(40, 173, 2)",162103-0-0-15.wav
3622,"(40, 173, 2)",24347-8-0-38.wav
3623,"(40, 173, 2)",17480-2-0-11.wav
3624,"(40, 173, 2)",156362-4-0-3.wav
3625,"(40, 173, 2)",203913-8-0-5.wav
3626,"(40, 173, 2)",149255-9-0-13.wav
3627,"(40, 173, 2)",72724-3-1-0.wav
3628,"(40, 173, 2)",50661-5-0-2.wav
3629,"(40, 173, 2)",46299-2-0-21.wav
3630,"(40, 173, 2)",157868-8-0-20.wav
3631,"(40, 173, 2)",17009-2-0-9.wav
3632,"(40, 173, 2)",203929-7-7-3.wav
3633,"(40, 173, 2)",187075-5-0-8.wav
3634,"(40, 173, 2)",30204-0-0-8.wav
3635,"(40, 173, 2)",125678-7-2-0.wav
3636,"(40, 173, 2)",118961-3-0-0.wav
3637,"(40, 173, 2)",209672-3-6-0.wav
3638,"(40, 173, 2)",74226-9-0-13.wav
3639,"(40, 173, 2)",162103-0-0-5.wav
3640,"(40, 173, 2)",183992-3-0-9.wav
3641,"(40, 173, 2)",66619-2-0-6.wav
3642,"(40, 173, 2)",196561-3-0-9.wav
3643,"(40, 173, 2)",62837-7-1-28.wav
3644,"(40, 173, 2)",106014-5-0-2.wav
3645,"(40, 173, 2)",105289-8-0-3.wav
3646,"(40, 173, 2)",72567-1-2-2.wav
3647,"(40, 173, 2)",156634-5-2-6.wav
3648,"(40, 173, 2)",162318-2-0-55.wav
3649,"(40, 173, 2)",76085-4-0-55.wav
3650,"(40, 173, 2)",178261-7-3-0.wav
3651,"(40, 173, 2)",177729-0-0-82.wav
3652,"(40, 173, 2)",144068-5-0-10.wav
3653,"(40, 173, 2)",196063-2-0-0.wav
3654,"(40, 173, 2)",192123-2-0-22.wav
3655,"(40, 173, 2)",93567-8-0-7.wav
3656,"(40, 173, 2)",74726-8-1-2.wav
3657,"(40, 173, 2)",151071-6-0-0.wav
3658,"(40, 173, 2)",177726-0-0-25.wav
3659,"(40, 173, 2)",54976-4-0-7.wav
3660,"(40, 173, 2)",207216-2-0-130.wav
3661,"(40, 173, 2)",174294-6-1-0.wav
3662,"(40, 173, 2)",101729-0-0-24.wav
3663,"(40, 173, 2)",124389-8-1-13.wav
3664,"(40, 173, 2)",189023-0-0-5.wav
3665,"(40, 173, 2)",72259-1-9-12.wav
3666,"(40, 173, 2)",24347-8-0-49.wav
3667,"(40, 173, 2)",19503-3-2-0.wav
3668,"(40, 173, 2)",138015-3-0-7.wav
3669,"(40, 173, 2)",103074-7-1-4.wav
3670,"(40, 173, 2)",203356-3-0-3.wav
3671,"(40, 173, 2)",22883-7-23-0.wav
3672,"(40, 173, 2)",34771-3-0-4.wav
3673,"(40, 173, 2)",169098-7-4-5.wav
3674,"(40, 173, 2)",43784-3-0-0.wav
3675,"(40, 173, 2)",204526-2-0-134.wav
3676,"(40, 173, 2)",157868-8-0-10.wav
3677,"(40, 173, 2)",177537-7-0-15.wav
3678,"(40, 173, 2)",130961-4-1-4.wav
3679,"(40, 173, 2)",166931-4-3-2.wav
3680,"(40, 173, 2)",171478-9-0-57.wav
3681,"(40, 173, 2)",156869-8-0-3.wav
3682,"(40, 173, 2)",29936-3-1-0.wav
3683,"(40, 173, 2)",157868-8-0-15.wav
3684,"(40, 173, 2)",42937-4-0-1.wav
3685,"(40, 173, 2)",154758-5-0-1.wav
3686,"(40, 173, 2)",139951-9-0-29.wav
3687,"(40, 173, 2)",178686-0-0-9.wav
3688,"(40, 173, 2)",74507-0-0-22.wav
3689,"(40, 173, 2)",166101-5-0-1.wav
3690,"(40, 173, 2)",119809-7-0-3.wav
3691,"(40, 173, 2)",135526-6-10-0.wav
3692,"(40, 173, 2)",143970-5-0-3.wav
3693,"(40, 173, 2)",105029-7-2-7.wav
3694,"(40, 173, 2)",162134-7-15-4.wav
3695,"(40, 173, 2)",115415-9-0-1.wav
3696,"(40, 173, 2)",174285-6-1-0.wav
3697,"(40, 173, 2)",199769-1-0-16.wav
3698,"(40, 173, 2)",30226-3-1-1.wav
3699,"(40, 173, 2)",17913-4-2-0.wav
3700,"(40, 173, 2)",180156-1-8-0.wav
3701,"(40, 173, 2)",63724-0-0-13.wav
3702,"(40, 173, 2)",100852-0-0-28.wav
3703,"(40, 173, 2)",179039-9-0-23.wav
3704,"(40, 173, 2)",17578-5-0-2.wav
3705,"(40, 173, 2)",177592-5-0-9.wav
3706,"(40, 173, 2)",188823-7-2-0.wav
3707,"(40, 173, 2)",194310-9-0-15.wav
3708,"(40, 173, 2)",41372-3-0-25.wav
3709,"(40, 173, 2)",6988-5-0-3.wav
3710,"(40, 173, 2)",160010-2-0-19.wav
3711,"(40, 173, 2)",61791-9-1-46.wav
3712,"(40, 173, 2)",134717-0-0-25.wav
3713,"(40, 173, 2)",132021-7-1-0.wav
3714,"(40, 173, 2)",137815-4-0-3.wav
3715,"(40, 173, 2)",76085-4-0-93.wav
3716,"(40, 173, 2)",30206-7-0-34.wav
3717,"(40, 173, 2)",75743-0-0-20.wav
3718,"(40, 173, 2)",184725-3-0-5.wav
3719,"(40, 173, 2)",30832-3-1-0.wav
3720,"(40, 173, 2)",166942-0-0-3.wav
3721,"(40, 173, 2)",176714-2-0-40.wav
3722,"(40, 173, 2)",157866-8-0-10.wav
3723,"(40, 173, 2)",136399-6-1-0.wav
3724,"(40, 173, 2)",197320-6-9-0.wav
3725,"(40, 173, 2)",165529-2-0-6.wav
3726,"(40, 173, 2)",13577-3-5-0.wav
3727,"(40, 173, 2)",41364-9-0-24.wav
3728,"(40, 173, 2)",204240-0-0-2.wav
3729,"(40, 173, 2)",159735-2-0-22.wav
3730,"(40, 173, 2)",35296-3-2-0.wav
3731,"(40, 173, 2)",144351-4-2-2.wav
3732,"(40, 173, 2)",208030-3-0-0.wav
3733,"(40, 173, 2)",186334-2-0-35.wav
3734,"(40, 173, 2)",7389-1-0-5.wav
3735,"(40, 173, 2)",104998-7-19-6.wav
3736,"(40, 173, 2)",165039-7-10-1.wav
3737,"(40, 173, 2)",74726-8-0-1.wav
3738,"(40, 173, 2)",118279-8-0-5.wav
3739,"(40, 173, 2)",89212-3-0-0.wav
3740,"(40, 173, 2)",147926-0-0-16.wav
3741,"(40, 173, 2)",105289-8-0-2.wav
3742,"(40, 173, 2)",178686-0-0-31.wav
3743,"(40, 173, 2)",201652-5-4-0.wav
3744,"(40, 173, 2)",195969-0-0-22.wav
3745,"(40, 173, 2)",104421-2-0-5.wav
3746,"(40, 173, 2)",194733-9-0-7.wav
3747,"(40, 173, 2)",162103-0-0-16.wav
3748,"(40, 173, 2)",20571-3-0-0.wav
3749,"(40, 173, 2)",72259-1-7-20.wav
3750,"(40, 173, 2)",79089-0-0-122.wav
3751,"(40, 173, 2)",118279-8-0-12.wav
3752,"(40, 173, 2)",88569-2-0-14.wav
3753,"(40, 173, 2)",63724-0-0-9.wav
3754,"(40, 173, 2)",105289-8-2-1.wav
3755,"(40, 173, 2)",180134-4-1-3.wav
3756,"(40, 173, 2)",76568-9-0-10.wav
3757,"(40, 173, 2)",30206-7-0-26.wav
3758,"(40, 173, 2)",4912-3-3-0.wav
3759,"(40, 173, 2)",189987-0-0-1.wav
3760,"(40, 173, 2)",72567-1-0-1.wav
3761,"(40, 173, 2)",79377-9-0-8.wav
3762,"(40, 173, 2)",139951-9-0-9.wav
